86,1975-11-08,"Letter, 8th November",England,London,Draft,,,,,N,N,N,Letters,English,0
87,1975-11-25,Talk,India,Mumbai,,"In Progress, NEEDED",,Draft,,Y,N,N,Public Program,Hindi,44
88,1975-12-21,Talk to Sahaja Yogis,India,Mumbai,,,"In Progress, NEEDED",,Draft,Y,N,N,Talk to Sahaja Yogis,Marathi,29
89,1975-12-21,Keep the attention on yourself,India,Mumbai,,Draft,,Draft,,Y,N,N,Talk to Sahaja Yogis,Hindi,54
90,1975-12-22,"Public Program, The Experience Of God’s Love, Prabhu ke Prem ka Anubhav (or 27th)",India,Mumbai,,"In Progress, NEEDED",,Draft,,Y,N,N,Public Program,Hindi,70
91,1975-12-23,"Public Program, God’s Love, Parmatma Ka Prem, Bal Mohan Mandir",India,Mumbai,,Draft,,Draft,,Y,N,N,Public Program,Hindi,40
92,1975-12-26,Public Program: God’s Love,India,Mumbai,,"Draft, In Progress",,Reviewed,,Y,N,N,Public Program,Hindi,40
93,1976-01-23,Description of Kundalini,India,New Delhi,Draft,,,,,Y,N,N,Public Program,English,62
94,1976-02-05,Lalita Panchami Puja,India,Mumbai,,Draft,,Draft,,Y,N,N,Devi,Hindi,20
95,1976-02-29,Mahashivaratri Puja: Utpatti – Adi Shakti aur Shiva ka Swaroop,India,Mumbai,,VERIFIED,,VERIFIED,,Y,N,N,Mahashivaratri,Hindi,20
96,1976-03-02,Shri Brahmadeva havan – Prajapati yagnya: Lord of Creatures,India,Mumbai,,Draft,,Draft,,Y,N,N,Havan,Hindi,23
97,1976-03-14,Public Program,India,Rahuri,,,"In Progress, NEEDED",,NEEDED,Y,N,N,Public Program,Marathi,22
98,1976-03-19,Seminar Day 1 (incomplete),India,City Unknown,Draft,,,,,Y,N,N,Talk to Sahaja Yogis,English,20
99,1976-03-20,Letter,India,Mumbai,Draft,,,,,N,N,N,Letters,English,0
100,1976-03-30,"Gudi Padwa, Meditation in thoughtless awareness",India,New Delhi,VERIFIED,,,,,Y,N,N,Gudi Padwa,English,30
101,1976-04-02,"The Role of Tongue, Sight and Feet in Spiritual Evolution",India,New Delhi,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,20
102,1976-04-06,Nirvicharita,India,Mumbai,,Draft,Draft,"In Progress, NEEDED","In Progress, NEEDED",Y,N,N,Talk to Sahaja Yogis,"Hindi, Marathi",57
103,1976-05-10,Letter,Country Unknown,City Unknown,Draft,,,,,N,N,N,Letters,English,0
104,1976-05-27,"Sahajayoga Baddal Sarvanna Sangayche, Responsibility of Sahaja Yoga",India,Mumbai,,,VERIFIED,,VERIFIED,Y,N,N,Talk to Sahaja Yogis,Marathi,38
105,1976-05-29,"Dhyan Kaise Karein, How to Meditate",India,Mumbai,,"In Progress, NEEDED",,Reviewed,,Y,N,N,Public Program,Hindi,45
106,1976-05-29,Sahajyog Sagalyana Samgra Karto,India,Mumbai,,,"Draft, In Progress",,Draft,Y,N,N,Talk to Sahaja Yogis,Marathi,30
107,1976-09-06,Letter,England,London,Draft,,,,,N,N,N,Letters,English,0
108,1976-09-22,Letter,England,London,Draft,,,,,N,N,N,Letters,English,0
109,1976-10-12,Letter about Dharma,England,London,Draft,,,,,N,N,N,Letters,English,0
110,1976-10-21,"Letter, Diwali",Country Unknown,City Unknown,Draft,,,,,N,N,N,Letters,English,0
111,1976-12-18,2nd Talk,India,Mumbai,,,"In Progress, NEEDED",,NEEDED,Y,N,N,Talk to Sahaja Yogis,Marathi,23
112,1976-12-18,"Sahajayogyanmadhe Dharma Stapna Aur Sahajayog, Dharma has to be established Within",India,Mumbai,,,Draft,,NEEDED,Y,N,N,Talk to Sahaja Yogis,Marathi,29
113,1976-12-22,Spirits of the dead,India,Mumbai,VERIFIED,,,NEEDED,,Y,N,N,Talk to Sahaja Yogis,"English, Hindi",65
114,1977-01-01,The Spirit,Country Unknown,City Unknown,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,19
115,1977-01-03,"Samarpan, Surrender",India,Mumbai,"Draft, In Progress",Reviewed,,Draft,,Y,N,N,Public Program,"English, Hindi",7
116,1977-01-19,Public Program,India,Satara,,,"In Progress, NEEDED",,NEEDED,Y,N,N,Public Program,Marathi,59
117,1977-01-26,"Seminar Day 1, Questions and Answers, Advice to Realised Souls",India,Bordi,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,73
118,1977-01-26,Talk on Attention,India,City Unknown,"Draft, In Progress",,,,NEEDED,Y,N,N,Talk to Sahaja Yogis,English,23
119,1977-01-27,"Seminar Day 2, Attention and Joy",India,City Unknown,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,48
120,1977-01-29,Letter,India,Mumbai,Draft,,,,,N,N,N,Letters,English,0
121,1977-02-01,Nabhi Chakra,India,City Unknown,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,13
122,1977-02-01,Heart Chakra (extract),India,City Unknown,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,23
123,1977-02-03,Talk to Yogis,India,Mumbai,Draft,"In Progress, NEEDED",,Draft,,Y,N,N,Talk to Sahaja Yogis,Hindi,53
124,1977-02-15,Sat Chit Anand,India,New Delhi,VERIFIED,"In Progress, NEEDED",,Draft,,Y,N,N,Public Program,"English, Hindi",74
125,1977-02-16,Mahashivaratri Puja: Sat-Chit-Ananda,India,New Delhi,,Draft,,Draft,,Y,N,N,Mahashivaratri,Hindi,42
126,1977-02-19,"Talk To New Yogis, Problems From Fake Gurus",India,New Delhi,VERIFIED,Draft,,Draft,,Y,N,N,Talk to Sahaja Yogis,"English, Hindi",49
127,1977-02-20,The Creation,India,New Delhi,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,74
128,1977-02-22,Public Program: About different Chakras and their Deities,India,New Delhi,VERIFIED,,,,,Y,N,N,Public Program,English,113
129,1977-02-23,The Normal Human Awareness,India,New Delhi,Reviewed,,,,,Y,N,N,Public Program,English,65
130,1977-02-23,"Interview feature, Evening News (THE LIFE ETERNAL, 1979 ISSUE)",India,New Delhi,Draft,,,,,N,N,N,Interview,English,0
131,1977-03-16,Sab Chijo me Mahamantra ho,India,City Unknown,,Draft,,"In Progress, NEEDED",,Y,N,N,Talk to Sahaja Yogis,Hindi,74
132,1977-03-21,Birthday Puja: Understanding Sahaja Yoga Through Heart,India,Mumbai,VERIFIED,,,,,Y,N,N,Birthday,English,74
133,1977-03-22,Advice at Bharatiya Vidya Bhavan,India,Mumbai,Draft,,"In Progress, NEEDED",,,Y,N,N,Talk to Sahaja Yogis,"English, Marathi",75
134,1977-03-23,Prem Dharma,India,Mumbai,,Draft,,Reviewed,,Y,N,N,Talk to Sahaja Yogis,Hindi,62
135,1977-03-25,Sahaja Yoga is a big blessing,India,Kalwa,,,Draft,Reviewed,,Y,N,N,Talk to Sahaja Yogis,Marathi,23
136,1977-04-27,Letter,England,London,Draft,,,,,N,N,N,Letters,English,0
137,1977-05-01,Letter to Indian Yogis,England,City Unknown,,,NEEDED,,Draft,N,N,N,Letters,Marathi,0
138,1977-05-01,"Letter, May",Country Unknown,City Unknown,Draft,,,,,N,N,N,Letters,English,0
139,1977-05-12,Letter,England,London,Draft,,,,,N,N,N,Letters,English,0
140,1977-07-01,Guru Puja: “The promises you have to make”,England,London,VERIFIED,,,,,Y,N,N,Guru,English,18
141,1977-07-01,Letter on Guru Purnima,Country Unknown,City Unknown,Draft,,,,,N,N,N,Letters,English,0
142,1977-07-06,Devi Puja: “Our roots have to go down into dharma”,England,St Albans,VERIFIED,,,,,Y,N,N,Devi,English,32
143,1977-07-31,Public Program: Kundalini and Self-Realisation,England,London,"Draft, In Progress",,,,,Y,N,N,Public Program,English,48
144,1977-09-02,Letter,England,London,Draft,,,,,N,N,N,Letters,English,0
145,1977-09-09,Letter,England,London,,Draft,,Draft,,N,N,N,Letters,Hindi,0
146,1977-10-16,Letter,England,London,Draft,,,,,N,N,N,Letters,English,0
147,1977-11-21,Tantrism,England,London,Draft,,,,,Y,N,N,Public Program,English,76
148,1977-11-24,"The Mind and Its Relationship to Kundalini, Ego, Superego & Subconscious",England,London,Draft,,,,,Y,N,N,Talk to Sahaja Yogis,English,82
149,1977-11-28,God and Creation,England,London,"In Progress, NEEDED",,,,,Y,N,N,Public Program,English,75
150,1977-12-01,Talk in Stockwell,England,London,Draft,,,,,Y,N,N,Talk to Sahaja Yogis,English,80
151,1977-12-18,The role of Chitta,India,City Unknown,,,"Draft, In Progress",,Draft,Y,N,N,Talk to Sahaja Yogis,Marathi,56
152,1977-12-28,"Atma Ki Anubhuti, Meeting Speech",India,City Unknown,,Reviewed,,Draft,,Y,N,N,Talk to Sahaja Yogis,Hindi,39
153,1978-01-01,New Year’s Day Talk before Havan,India,City Unknown,Draft,,,,,Y,N,N,Talk to Sahaja Yogis,English,63
154,1978-01-30,"Sahajyog, Kundalini aur Chakra",India,Mumbai,,Draft,,"In Progress, NEEDED",,Y,N,N,Talk to Sahaja Yogis,Hindi,75
155,1978-01-31,"Public Program, Void, Heart, Vishuddhi, Channels",India,New Delhi,,NEEDED,,NEEDED,,Y,N,N,Public Program,Hindi,49
156,1978-01-31,"Advice, Part 1, Rajoguna and Swadishthana Chakra, Lakshmipati",India,New Delhi,,"In Progress, NEEDED",,Draft,,Y,N,N,Talk to Sahaja Yogis,Hindi,55
157,1978-02-01,Public Program: Brahmajana,India,New Delhi,,Reviewed,,Draft,,Y,N,N,Public Program,Hindi,61
158,1978-02-03,The three Gunas – The significance of Indian culture,India,New Delhi,,Draft,,Draft,,Y,N,N,Talk to Sahaja Yogis,Hindi,74
159,1978-02-20,Deeper Meditation,England,London,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,32
160,1978-02-20,Nabhi Chakra,England,London,Draft,,,,,Y,N,N,Talk to Sahaja Yogis,English,10
161,1978-02-20,"Spirit, Attention, Mind",England,London,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,64
162,1978-03-20,We are all seeking,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,48
163,1978-03-26,Easter Seminar,England,London,Draft,,,,,Y,N,N,Easter,English,63
164,1978-04-08,Satya Yuga: The Unconscious,England,London,"In Progress, NEEDED",,,,,Y,N,N,Public Program,English,67
165,1978-05-01,Letter to Delhi yogis,England,London,Draft,,,,,N,N,N,Letters,English,0
166,1978-06-12,"Rationalism, Emotionalism And Wisdom",England,London,VERIFIED,,,,,Y,N,N,Public Program,English,32
167,1978-06-19,The Difference Between East & West,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,62
168,1978-06-26,What happens after Self-realisation?,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,65
169,1978-07-10,Kundalini,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,54
170,1978-07-17,"Ego, The West, Love & Money",England,London,VERIFIED,,,,,Y,N,N,Public Program,English,62
171,1978-07-21,Guru Puja: Your own dignity and gravity,England,London,VERIFIED,,,,,Y,N,N,Guru,English,22
172,1978-08-07,Letter on Raksha-Bandhan,Country Unknown,City Unknown,Draft,,,,,N,N,N,Letters,English,0
173,1978-09-11,The Principle of Brahma,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,47
174,1978-09-25,Public Program: Stupefied Through Ego,England,London,Draft,,,,,Y,N,N,Public Program,English,32
175,1978-10-02,Knots On The Three Channels,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,91
176,1978-10-03,Letter for Navaratri,England,London,,,NEEDED,,Draft,N,N,N,Letters,Marathi,0
177,1978-10-05,Talk to Sahaja Yogis: Dharma,England,London,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,72
178,1978-10-14,"Seminar Day 1, Bija Mantras, Shri Lalita, Shri Chakra",England,Wokingham,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,44
179,1978-10-15,"Seminar Day 2, Zen Void",England,Bracknell,Draft,,,,,Y,N,N,Talk to Sahaja Yogis,English,57
180,1978-10-23,The Three Channels,England,London,Draft,,,,,Y,N,N,Public Program,English,58
181,1978-10-30,Public Program,England,London,Draft,,,,,Y,N,N,Public Program,English,86
182,1978-11-13,Evolution Beyond organised Religion,England,London,Draft,,,,,Y,N,N,Public Program,English,94
183,1978-11-20,The first three Chakras or How to approach Sahaja Yoga,England,London,"In Progress, NEEDED",,,,,Y,N,N,Public Program,English,84
184,1978-11-27,Rising above the three Channels,England,London,"In Progress, NEEDED",,,,,Y,N,N,Public Program,English,46
185,1978-12-09,"Our Understanding of Sahaja Yoga, Seminar",England,London,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,86
186,1978-12-18,Agnya Chakra,England,London,VERIFIED,,,,,Y,N,N,Public Program,English,75
187,1978-12-24,"Christmas Message, Thankfulness",England,London,VERIFIED,,,,,Y,N,N,Talk to Sahaja Yogis,English,15
